,actor id,actor name,character,gender,movie id,movie release year,title,age,place of birth
244,8196,Ulrich Mühe,Georg,Male,10234,1997,Funny Games,44,"Grimma, Germany"
245,4483,Dustin Hoffman,Stanley Motss,Male,586,1997,Wag the Dog,60,"Los Angeles, California, USA"
246,75889,Michael Caton,Darryl Kerrigan,Male,13852,1997,The Castle,0,"Monto, Queensland, Australia"
247,54422,Tupac Amaru Shakur,Ezekiel 'Spoon' Whitmore,Male,12489,1997,Gridlock'd,26,"East Harlem, New York City, New York, U.S.A"
248,58198,Chris Farley,Haru,Male,9622,1997,Beverly Hills Ninja,33,"Madison, Wisconsin, USA"
249,7447,Alec Baldwin,Robert Green,Male,9433,1997,The Edge,39,"Amityville, New York, USA"
250,23880,Steven Seagal,Jack Taggart,Male,14289,1997,Fire Down Below,45,"Lansing, Michigan, USA"
251,16857,Tom Everett Scott,Andy McDermott,Male,9406,1997,An American Werewolf in Paris,27,"East Bridgewater, Massachusetts, USA"
252,4810,Rosie Perez,Perdita Durango,Female,9845,1997,Dance with the Devil,33,"Bushwick, Brooklyn, New York City, New York, USA"
253,50096,Johnny Yong Bosch,Adam Park / Green Ranger,Male,6499,1997,Turbo: A Power Rangers Movie,21,"Kansas City, Missouri, United States"
254,25503,Mandy Patinkin,Quasimodo,Male,148636,1997,The Hunchback,45,"Chicago, Illinois, USA"
255,2464,Angus Macfadyen,Komodo,Male,49478,1997,Warriors of Virtue,34," Glasgow, Scotland, UK"
256,21290,Dave Foley,Flik (voice),Male,9487,1998,A Bug's Life,35,Toronto - Ontario - Canada
257,147,Michael Madsen,Press Lenox,Male,10216,1998,Species II,41,"Chicago, Illinois, USA"
258,5576,Val Kilmer,Moses/God,Male,9837,1998,The Prince of Egypt,39,"Los Angeles, California, USA"
259,1243,Woody Allen,Z-4195 aka Z (voice),Male,8916,1998,Antz,63,"The Bronx, New York City, New York, USA"
260,6120,Bodil Jørgensen,Karen,Female,452,1998,The Idiots,37,Denmark
261,13472,Tim Curry,Gomez Addams,Male,11508,1998,Addams Family Reunion,52," Grappenhall, Warrington, England, UK"
262,2876,Matt Dillon,Sam Lombardo,Male,617,1998,Wild Things,34,"New Rochelle, New York, USA"
263,65529,Irene Bedard,Pocahontas (voice),Female,13761,1998,Pocahontas II: Journey to a New World,31,"Anchorage, Alaska, USA"
264,21908,Aaron Kwok,Striding Cloud,Male,2137,1998,The Storm Riders,33,"中国香港, Hong Kong"
265,1471,Ed Gale,Chucky,Male,11932,1998,Bride of Chucky,35,"Plainwell, Michigan, USA"
266,2505,James Cromwell,Farmer Arthur Hoggett,Male,9447,1998,Babe: Pig in the City,58,"Los Angeles, California, USA"
267,12763,Joseph Fiennes,Will Shakespeare,Male,1934,1998,Shakespeare in Love,28,"Salisbury, Wiltshire, England, UK"
268,679,Franka Potente,Lola,Female,104,1998,Run Lola Run,24,"Münster, Germany"
269,82540,Arata Iura,Takashi Mochizuki,Male,17962,1998,After Life,24,
270,7523,Jessalyn Gilsig,Kayley (voice),Female,18937,1998,Quest for Camelot,27,"Montréal, Québec, Canada"
271,33259,Jennifer Love Hewitt,Julie James,Female,3600,1998,I Still Know What You Did Last Summer,19,"Waco, Texas, États-Unis"
272,15048,Robby Benson,Beast (voice),Male,20235,1998,Belle's Magical World,42,"Dallas, Texas, USA"
273,20814,Gregory Smith,Alan Abernathy,Male,11551,1998,Small Soldiers,15,"Toronto, Ontario,  Canada"
274,1749,Leonard Nimoy,Mustapha Mond,Male,27260,1998,Brave New World,67,"Boston, Massachusetts, USA"
275,10871,Natasha Lyonne,Vivian Abromowitz,Female,14662,1998,Slums of Beverly Hills,19,"New York City, New York USA"
276,5444,Philippe Nahon,le boucher,Male,1567,1998,I Stand Alone,60,"Paris, France"
277,4512,James Woods,Jack Crow,Male,9945,1998,Vampires,51,"Vernal, Utah, USA"
278,707,Dan Aykroyd,Elwood Blues,Male,11568,1998,Blues Brothers 2000,46,"Ottawa, Ontario, Canada"
279,9260,Michelle Nicastro,Princess Odette (voice),Female,28302,1998,The Swan Princess: The Mystery of the Enchanted Kingdom,38,"Washington, D.C., U.S."
280,4515,Treat Williams,John Finnegan,Male,9457,1998,Deep Rising,47,Rowayton - Connecticut - USA
281,14702,Cathy Moriarty,Geri,Female,39345,1998,Casper Meets Wendy,38,"The Bronx, New York, USA"
282,3129,Tim Roth,Danny Boodmann T.D. Lemon Nineteen Hundred '1900',Male,10376,1998,The Legend of 1900,37,"London, England, UK"
