,movie id,overview,popularity rank,release year,title,budget,revenue,actor id,actor name,character,gender
479,34444,"Sissy Hankshaw is born with enormous thumbs that help her hitchhiking through the US from a young age.  She becomes a model in advertising and her NY agent 'the Countess' sends her to his ranch in CA to shoot a commercial, set against the background of mating whooping cranes.  There, she befriends Bonanza Jellybean, one of the cowgirls at the beauty- ranch.",80,1994,Even Cowgirls Get the Blues,8000000,0,139.0,Uma Thurman,Sissy Hankshaw,Female
480,10447,"In the year 2022, a ruthless prison warden has created the ultimate solution for his most troublesome and violent inmates: Absolom, a secret jungle island where prisoners are abandoned and left to die. But Marine Captain John Robbins, convicted of murdering a commanding officer, is determined to escape the island in order to reveal the truth behind his murderous actions and clear his name.",81,1994,No Escape,20000000,15340000,11477.0,Ray Liotta,Capt. J.T. Robbins,Male
481,34152,"From Spike Lee comes this vibrant semi-autobiographical portrait of a school-teacher, her stubborn jazz-musician husband and their five kids living in '70s Brooklyn.",82,1994,Crooklyn,0,0,1981.0,Alfre Woodard,Carolyn Carmichael,Female
482,10486,A teenage girl on vacation in the Bahamas with her divorced father tries to impress a potential boyfriend by saying that her father is actually her lover.,83,1994,My Father the Hero,0,0,16927.0,Gérard Depardieu,Andre,Male
483,11334,No overview found.,84,1994,S.P.Q.R. - 2000 e ½ anni fa,0,0,69036.0,Christian De Sica,Cesare Atticus,Male
484,2292,"Convenience and video store clerks Dante and Randal are sharp-witted, potty-mouthed and bored out of their minds. So in between needling customers, the counter jockeys play hockey on the roof, visit a funeral home and deal with their love lives.",85,1994,Clerks,27000,3151130,23629.0,Brian O'Halloran,Dante Hicks,Male
485,6472,"Doug is a Secret Service Agent who has just completed his stint in charge protecting Tess Carlisle, widow of a former U.S. President, and close personal friend of the President. He finds that she has requested that he not be rotated but instead return to be her permanent detail. Doug is crushed. He wants off her detail. She is very difficult to guard and makes her detail crazy with her whims and demands. Doug returns with no idea of how to continue dealing with her.",86,1994,Guarding Tess,20000000,0,2963.0,Nicolas Cage,Doug Chesnic,Male
486,2636,"May Munro is a woman obsessed with getting revenge on the people who murdered her parents when she was still a girl. She hires Ray Quick, a retired explosives expert to kill her parent's killers. When Ned Trent, embittered ex-partner of Quick's is assigned to protect one of Quick's potential victims, a deadly game of cat and mouse ensues.",87,1994,The Specialist,45000000,170362582,16483.0,Sylvester Stallone,Ray Quick,Male
487,31414,"Inhabitants of a small village in Hungary deal with the effects of the fall of Communism. The town's source of revenue, a factory, has closed, and the locals, who include a doctor and three couples, await a cash payment offered in the wake of the shuttering. Irimias, a villager thought to be dead, returns and, unbeknownst to the locals, is a police informant. In a scheme, he persuades the villagers to form a commune with him.",88,1994,Satantango,1500000,0,224340.0,Mihály Víg,Irimiás,Male
488,10694,"Jack Hammond is sentenced to life in prison, but manages to escape. To get away from the police he takes a girl as hostage and drives off in her car. The girl happens to be the only daughter of one of the richest men in the state. In a while the car chase is being broadcast live on every TV-channel.",89,1994,The Chase,26000000,8009329,6952.0,Charlie Sheen,Jackson Hammond,Male
489,19503,"Chow returns to play Ko Chun, a skilled gambler who now lives in retirement in France. Wu Xingguo plays an evil gangster who forces Ko out of retirement by killing his pregnant wife. Ko is forced to team up with a variety of other people to win out in the end. Wu Chien-lien plays Chow's romantic interest, Chingmy Yau plays a Taiwanese femme fatale, and Tony Leung provides much of the laughs.",90,1994,God of Gamblers' Return,0,0,1619.0,Chow Yun-Fat,Ko Chun / 'The God of Gamblers',Male
490,10897,"Spanky, Alfalfa, Buckwheat, and the other characters made famous in the Our Gang shorts of the 1920s and 1930s are brought back to life in this nostalgic children's comedy. When Alfalfa starts to question his devotion to the club's principles after falling for the beautiful nine-year old Darla, the rest of the gang sets out to keep them apart.",91,1994,The Little Rascals,0,67308282,69395.0,Bug Hall,Alfalfa Switzer,Male
491,4954,A team of skydiving crooks led by DEA-agent-turned-bad Ty Moncrief (Busey) specialize in landing on police roofs and breaking in so their evil computer nerd can steal undercover agents' files and sell them to drug lords. Federal Marshal Pete Nessip (Snipes) lost a brother to this crew and learns skydiving with the help of tough-but-lovable instructor Jessie Crossmann (Butler) so he can track them down.,92,1994,Drop Zone,45000000,0,10814.0,Wesley Snipes,Pete Nessip,Male
492,13962,"Bullied by his siblings and nagged by his parents, 11-year-old Preston is fed up with his family -- especially their frugality. But he gets his chance to teach them a lesson when a money-laundering criminal nearly bulldozes Preston with his car and gives the boy a blank check as compensation. Preston makes the check out for $1 million and goes on a spending spree he'll never forget. Maybe now, his family will take him seriously!",93,1994,Blank Check,13000000,0,76130.0,Brian Bonsall,Preston Waters,Male
493,29918,"An update of the Lassie legend stars Thomas Guiry as a troubled city kid whose family retreats to the country, where he befriends the famous collie and changes for the better. Conflict develops when a ruthless sheep rancher causes trouble for everyone.",94,1994,Lassie,0,0,4729.0,Tom Guiry,Matthew Turner,Male
494,8987,"While on a family vacation,  rafting expert Gail takes on a pair of armed killers while navigating a spectacularly violent river.",95,1994,The River Wild,45000000,94216343,5064.0,Meryl Streep,Gail Hartman,Female
495,10731,"A street-wise kid, Mark Sway, sees the suicide of Jerome Clifford, a prominent Louisiana lawyer, whose current client is Barry 'The Blade' Muldano, a Mafia hit-man. Before Jerome shoots himself, he tells Mark where the body of a Senator is buried. Clifford shoots himself and Mark is found at the scene, and both the FBI and the Mafia quickly realize that Mark probably knows more than he says.",96,1994,The Client,45000000,117615211,4038.0,Susan Sarandon,Reggie Love,Female
496,37404,"Hercules and Iolaus take time out from Iolaus' wedding preparations, to help a distant village under attack from ""monsters"". When they reach their destination, they find the monsters are in fact Amazonian women who are controlled by Hera. ""Hercules and the Amazon Women"" is the first movie-length pilot episode of the television series ""Hercules: The Legendary Journeys"".",97,1994,Hercules and the Amazon Women,0,0,51965.0,Kevin Sorbo,Hercules,Male
497,9359,"Maverick is a gambler who would rather con someone than fight them. He needs an additional three thousand dollars in order to enter a Winner Take All poker game that begins in a few days. He tries to win some, tries to collect a few debts, and recover a little loot for the reward. He joins forces with a woman gambler with a marvelous southern accent as the two both try and enter the game.",98,1994,Maverick,75000000,183031272,2461.0,Mel Gibson,Bret Maverick,Male
498,13595,The Lone Rangers have heavy-metal dreams and a single demo tape they can't get anyone to play. The solution: Hijack an AM rock station and hold the deejays hostage until they agree to broadcast the band's tape.,99,1994,Airheads,0,0,18269.0,Brendan Fraser,Chester 'Chazz' Darvey,Male
500,807,"Two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the ""seven deadly sins"" in this dark and haunting film that takes viewers from the tortured remains of one victim to the next. The seasoned Det. Sommerset researches each sin in an effort to get inside the killer's mind, while his novice partner, Mills, scoffs at his efforts to unravel the case.",1,1995,Se7en,33000000,327311859,287.0,Brad Pitt,Detective David Mills,Male
501,862,"Led by Woody, Andy's toys live happily in his room until Andy's birthday brings Buzz Lightyear onto the scene. Afraid of losing his place in Andy's heart, Woody plots against Buzz. But when circumstances separate Buzz and Woody from their owner, the duo eventually learns to put aside their differences.",2,1995,Toy Story,30000000,373554033,31.0,Tom Hanks,Woody (voice),Male
502,568,"The true story of technical troubles that scuttle the Apollo 13 lunar mission in 1971, risking the lives of astronaut Jim Lovell and his crew, with the failed journey turning into a thrilling saga of heroism. Drifting more than 200,000 miles from Earth, the astronauts work furiously with the ground crew to avert tragedy.",3,1995,Apollo 13,52000000,355237933,31.0,Tom Hanks,Jim Lovell,Male
503,9737,"Marcus Burnett is a hen-pecked family man. Mike Lowry is a foot-loose and fancy free ladies' man. Both are Miami policemen, and both have 72 hours to reclaim a consignment of drugs stolen from under their station's nose. To complicate matters, in order to get the assistance of the sole witness to a murder, they have to pretend to be each other.",4,1995,Bad Boys,19000000,141407024,2888.0,Will Smith,Detective Mike Lowrey,Male
504,949,"Obsessive master thief, Neil McCauley leads a top-notch crew on various daring heists throughout Los Angeles while determined detective, Vincent Hanna pursues him without rest. Each man recognizes and respects the ability and the dedication of the other even though they are aware their cat-and-mouse game may end in violence.",5,1995,Heat,60000000,187436818,1158.0,Al Pacino,Lt. Vincent Hanna,Male
505,710,James Bond must unmask the mysterious head of the Janus Syndicate and prevent the leader from utilizing the GoldenEye weapons system to inflict devastating revenge on Britain.,6,1995,GoldenEye,58000000,352194034,517.0,Pierce Brosnan,James Bond,Male
