,actor id,actor name,character,gender,movie id,title
970,880,Ben Affleck,Bartleby,Male,1832,Dogma
971,5587,Hank Azaria,Bartok (voice),Male,19594,Bartok the Magnificent
972,70548,Mikhail Ulyanov,Ivan Afonin,Male,71186,The Rifleman of the Voroshilov Regiment
973,51390,Emily Bergl,Rachel Lang,Female,7341,The Rage: Carrie 2
974,34199,Thomas Dekker,Fievel Mousekewitz (voice),Male,27653,An American Tail: The Mystery of the Night Monster
975,2461,Mel Gibson,Porter,Male,2112,Payback
976,1204,Julia Roberts,Maggie Carpenter,Female,4806,Runaway Bride
977,1158,Al Pacino,Tony D'Amato,Male,9563,Any Given Sunday
978,1229,Jeff Bridges,Michael Faraday,Male,1073,Arlington Road
979,4724,Kevin Bacon,Tom Witzky,Male,11601,Stir of Echoes
980,2963,Nicolas Cage,Frank Pierce,Male,8649,Bringing Out the Dead
981,5605,Richard Farnsworth,Alvin Straight,Male,404,The Straight Story
983,8984,Bill Pullman,Jack Wells,Male,9825,Lake Placid
984,8944,Jamie Lee Curtis,Kelly Foster,Female,9423,Virus
985,1920,Winona Ryder,Susanna Kaysen,Female,3558,"Girl, Interrupted"
986,1810,Heath Ledger,Jimmy,Male,13428,Two Hands
987,58272,Scott Innes,Scooby-Doo / Shaggy (voice),Male,17681,Scooby-Doo! and the Witch's Ghost
988,98,Sarah Polley,Ronna,Female,9430,Go
989,15735,Helen Mirren,Mrs. Eve Tingle,Female,10342,Teaching Mrs. Tingle
990,190,Clint Eastwood,Steve Everett,Male,10354,True Crime
991,34517,Trey Parker,Stan Marsh / Eric Cartman / Gregory / Satan / Mr. Garrison / Mr. Hat / Phillip Niles Argyle / Randy Marsh / Clyde Donovan / Tom - News Reporter / Midget In A Bikini / Canadian Ambassador / Bombardiers / Mr. Mackey / Army General / Ned Gerblanski / Christophe - Ze Mole (or The Mole) / Big Gay Al (singing) / Adolf Hitler / Additional Voices (voice),Male,9473,"South Park: Bigger, Longer & Uncut"
992,38559,Christopher Lambert,Beowulf,Male,5470,Beowulf
993,4687,Patricia Arquette,Frankie Paige,Female,10307,Stigmata
994,7399,Ben Stiller,Mr. Furious,Male,9824,Mystery Men
995,62,Bruce Willis,Ben Jordan,Male,12220,The Story of Us
996,64180,Steve Whitmire,Kermit the Frog,Male,10208,Muppets from Space
997,8534,Kathy Bates,Miss Agatha Hannigan,Female,26177,Annie
998,500,Tom Cruise,Ethan Hunt,Male,955,Mission: Impossible II
999,934,Russell Crowe,Maximus,Male,98,Gladiator
1000,6941,Cameron Diaz,Natalie Cook,Female,4327,Charlie's Angels
1001,529,Guy Pearce,Leonard Shelby,Male,77,Memento
1002,62,Bruce Willis,David Dunn,Male,9741,Unbreakable
1003,1121,Benicio del Toro,Franky Four Fingers,Male,107,Snatch
1004,31,Tom Hanks,Chuck Noland,Male,8358,Cast Away
1005,11181,Kenneth Branagh,Miguel  (voice),Male,10501,The Road to El Dorado
1006,61962,D. B. Sweeney,Aladar (voice),Male,10567,Dinosaur
1007,2461,Mel Gibson,Rocky (voice),Male,7443,Chicken Run
1008,880,Ben Affleck,Joseph (voice),Male,16366,Joseph: King of Dreams
1009,7399,Ben Stiller,"Gaylord ""Greg"" Focker",Male,1597,Meet the Parents
1010,60950,David Spade,Kuzco (voice),Male,11688,The Emperor's New Groove
1011,1461,George Clooney,Ulysses Everett McGill,Male,134,"O Brother, Where Art Thou?"
1012,1337,Tony Leung Chiu-Wai,Chow Mo-Wan,Male,843,In the Mood for Love
1013,2461,Mel Gibson,Benjamin Martin,Male,2024,The Patriot
1014,13918,Elizabeth Hurley,The Devil,Female,1636,Bedazzled
1015,1619,Chow Yun-Fat,Master Li Mu Bai,Male,146,"Crouching Tiger, Hidden Dragon"
1016,206,Jim Carrey,Grinch,Male,8871,How the Grinch Stole Christmas
1017,206,Jim Carrey,Off. Charlie Baileygates/Hank Evans,Male,2123,"Me, Myself & Irene"
1018,28639,Carmen Electra,Drew Decker,Female,4247,Scary Movie
1019,50398,Devon Sawa,Alex Chance Browning,Male,9532,Final Destination
1020,12898,Tim Allen,Buzz Lightyear (voice),Male,16187,Buzz Lightyear of Star Command: The Adventure Begins
1021,15555,Piper Perabo,Violet Sanford,Female,6282,Coyote Ugly
1022,18897,Jackie Chan,Chon Wang,Male,8584,Shanghai Noon
1023,1892,Matt Damon,Cale Tucker,Male,7450,Titan A.E.
1024,10297,Matthew McConaughey,Lt. Andrew Tyler,Male,3536,U-571
1025,18277,Sandra Bullock,Gracie Hart,Female,1493,Miss Congeniality
1026,3894,Christian Bale,Patrick Bateman,Male,1359,American Psycho
1027,67471,Hideyuki Tanaka,D,Male,15999,Vampire Hunter D: Bloodlust
1028,28782,Monica Bellucci,Malena Scordia,Female,10867,Malena
1029,43426,Robin Dunne,Sebastian Valmont,Male,5458,Cruel Intentions 2
1030,4724,Kevin Bacon,Sebastian Caine / Hollow Man,Male,9383,Hollow Man
1031,17243,Jonathan Tucker,Matthew,Male,10035,100 Girls
1032,380,Robert De Niro,Master Chief Leslie W. Sunday ('Billy'),Male,11978,Men of Honor
1033,146242,Karen Lancaume,Nadine,Female,3134,Baise-moi
1034,1137,Juliette Binoche,Vianne Rocher,Female,392,Chocolat
1035,19292,Adam Sandler,Nicky,Male,9678,Little Nicky
1036,3317,Takeshi Kitano,Kitano,Male,3176,Battle Royale
1037,16866,Jennifer Lopez,Catherine Deane,Female,8843,The Cell
1038,4138,Craig Sheffer,Det. Joseph Thorne,Male,12597,Hellraiser: Inferno
1039,4566,Alan Rickman,Joe (voice),Male,12609,Help! I'm A Fish
1040,16145,Youki Kudoh,Saya (voice),Female,919,Blood: The Last Vampire
1041,478,Jamie Bell,Billy Elliot,Male,71,Billy Elliot
1043,6193,Leonardo DiCaprio,Richard,Male,1907,The Beach
1044,11663,Patrick Fugit,William Miller,Male,786,Almost Famous
1045,9206,Neve Campbell,Sidney Prescott,Female,4234,Scream 3
1046,2461,Mel Gibson,Nick Marshall,Male,3981,What Women Want
1047,1979,Kevin Spacey,Eugene Simonet,Male,10647,Pay It Forward
1048,11867,Eric Mabius,Alex Corvis,Male,9456,The Crow: Salvation
1049,20666,Samy Naceri,Daniel Morales,Male,2332,Taxi 2
1050,2176,Tommy Lee Jones,"Col. Hayes Lawrence ""Hodge"" Hodges II",Male,10479,Rules of Engagement
1051,67830,Veronica Taylor,Ash Ketchum (voice: English version),Female,36897,Pokémon: Mewtwo Returns
1052,20738,Song Kang-ho,Sgt. Oh Kyeong-pil,Male,2440,Joint Security Area
1053,2963,Nicolas Cage,Randall 'Memphis' Raines,Male,9679,Gone in Sixty Seconds
1054,2231,Samuel L. Jackson,John Shaft,Male,479,Shaft
1055,1461,George Clooney,Capt. Billy Tyne,Male,2133,The Perfect Storm
1056,84213,Bill Farmer,Goofy (voice),Male,15653,An Extremely Goofy Movie
1057,65871,Amanda Schull,Jody Sawyer,Female,10560,Center Stage
1058,67778,Jonathan Lipnicki,Tony Thompson,Male,24100,The Little Vampire
1059,5577,Chris O'Donnell,Peter Garrett,Male,11678,Vertical Limit
1060,1336,Jet Li,Hang Sing,Male,2085,Romeo Must Die
1061,33654,Breckin Meyer,Josh Parker,Male,9285,Road Trip
1062,14408,Matthew Perry,"Nicholas ""Oz"" Oseransky",Male,2069,The Whole Nine Yards
1063,4994,Ryo Ishibashi,Shigeharu Aoyama,Male,11075,Audition
1064,76621,Will Friedle,Terence 'Terry' McGinnis / Batman,Male,16234,Batman Beyond: Return of the Joker
1065,193,Gene Hackman,Henry Hearst,Male,10562,Under Suspicion
1066,258,Gael García Bernal,Octavio,Male,55,Amores perros
1067,68494,Justin Whalin,Ridley Freeborn,Male,11849,Dungeons & Dragons
1068,9601,Kenneth Mars,Grandpa,Male,24102,The Land Before Time VII: The Stone of Cold Fire
1069,776,Eddie Murphy,Professor Sherman Klump and various roles,Male,12107,Nutty Professor II: The Klumps
1070,6384,Keanu Reeves,Shane Falco,Male,10393,The Replacements
1071,13548,James Spader,FBI Special Agent Joel Campbell,Male,10685,The Watcher
1072,66161,Harry Enfield,Kevin,Male,10597,Kevin & Perry Go Large
1073,524,Natalie Portman,Novalee Nation,Female,10564,Where the Heart Is
1074,78029,Martin Lawrence,Malcolm Turner,Male,9600,Big Momma's House
1075,35769,Christopher Masterson,Geoffrey,Male,10473,DragonHeart: A New Beginning
1076,38559,Christopher Lambert,Connor MacLeod,Male,12211,Highlander: Endgame
1077,1003,Jean Reno,Pierre Niemans,Male,60670,The Crimson Rivers
1078,12077,Jim Cummings,Tigger / Winnie the Pooh (voice),Male,15655,The Tigger Movie
1079,13240,Mark Wahlberg,Leo Handler,Male,19457,The Yards
1080,17276,Gerard Butler,Dracula,Male,10577,Dracula 2000
1081,18976,Ashton Kutcher,Jesse,Male,8859,"Dude, Where's My Car?"
1082,1573322,Shawn Driscoll,U-2 Pilot,Male,11973,Thirteen Days
1083,22108,Skeet Ulrich,Kevin Mitnick,Male,10429,Takedown
1084,328,Brittany Murphy,Jody Marken,Female,12619,Cherry Falls
1085,1204,Julia Roberts,Erin Brockovich,Female,462,Erin Brockovich
1086,41421,Jennifer Morrison,Amy Mayfield,Female,12212,Urban Legends: Final Cut
1087,33,Gary Sinise,Jim McConnell,Male,2067,Mission to Mars
1088,21593,Jason Biggs,Paul Tannek,Male,10642,Loser
1089,880,Ben Affleck,Rudy Duncan,Male,2155,Reindeer Games
1090,12835,Vin Diesel,Richard B. Riddick,Male,2787,Pitch Black
1091,73249,Lee Jung-jae,Han Sung-hyun,Male,12650,Il Mare
1092,47,Björk,Selma Jezkova,Female,16,Dancer in the Dark
1093,1100,Arnold Schwarzenegger,Adam Gibson,Male,8452,The 6th Day
1094,7883,Ralph Eggleston,Bird (voice) (uncredited),Male,13930,For the Birds
1095,5292,Denzel Washington,Coach Herman Boone,Male,10637,Remember the Titans
1096,205,Kirsten Dunst,Lux Lisbon,Female,1443,The Virgin Suicides
1097,69597,Drew Barrymore,Fantasy Girl,Female,41282,Skipped Parts
1098,10980,Daniel Radcliffe,Harry Potter,Male,671,Harry Potter and the Philosopher's Stone
1099,109,Elijah Wood,Frodo Baggins,Male,120,The Lord of the Rings: The Fellowship of the Ring
1101,1230,John Goodman,"James P. ""Sulley"" Sullivan (voice)",Male,585,"Monsters, Inc."
1102,12073,Mike Myers,Shrek (voice),Male,808,Shrek
1103,1461,George Clooney,Danny Ocean,Male,161,Ocean's Eleven
1104,18269,Brendan Fraser,Richard O'Connell,Male,1734,The Mummy Returns
1105,5823,Julie Andrews,Queen Clarisse Renaldi,Female,9880,The Princess Diaries
1106,11701,Angelina Jolie,Lara Croft,Female,1995,Lara Croft: Tomb Raider
1107,131,Jake Gyllenhaal,Donnie Darko,Male,141,Donnie Darko
1108,57607,Stephen Chow,Sing,Male,11770,Shaolin Soccer
1109,934,Russell Crowe,John Nash,Male,453,A Beautiful Mind
1110,69210,Chyler Leigh,Janey Briggs,Female,11397,Not Another Teen Movie
1111,20664,Kouichi Yamadera,Spike Spiegel,Male,11299,Cowboy Bebop: The Movie
1112,521,Michael J. Fox,Milo James Thatch (voice),Male,10865,Atlantis: The Lost Empire
1113,2299,Josh Hartnett,SSgt. Matt Eversmann,Male,855,Black Hawk Down
1114,49025,Samuel Le Bihan,Grégoire de Fronsac,Male,6312,Brotherhood of the Wolf
1115,3489,Naomi Watts,Betty Elms / Diane Selwyn,Female,1018,Mulholland Drive
1116,3627,Paz Vega,Lucía,Female,1364,Sex and Lucia
1117,13275,Tadanobu Asano,Kakihara,Male,9696,Ichi the Killer
1118,6384,Keanu Reeves,Nelson,Male,1921,Sweet November
1119,24965,Scott Wolf,Scamp (speaking) (voice),Male,18269,Lady and the Tramp II: Scamp's Adventure
1120,368,Reese Witherspoon,Elle Woods,Female,8835,Legally Blonde
1121,2405,Audrey Tautou,Amélie Poulain,Female,194,Amélie
1122,8891,John Travolta,Gabriel Shear,Male,9705,Swordfish
1123,9137,Renée Zellweger,Bridget Rose Jones,Female,634,Bridget Jones's Diary
1124,73016,Debi Derryberry,James 'Jimmy' Isaac Neutron (voice),Female,12589,Jimmy Neutron: Boy Genius
1125,4785,Jeff Goldblum,Professor Brody,Male,10992,Cats & Dogs
1126,11701,Angelina Jolie,Julia Russell / Bonnie Castle,Female,2057,Original Sin
1127,2227,Nicole Kidman,Satine,Female,824,Moulin Rouge!
1128,74358,Kelly Sheridan,Barbie/Clara,Female,15167,Barbie in the Nutcracker
1129,66,Chris Tucker,Det. James Carter,Male,5175,Rush Hour 2
1130,9640,Haley Joel Osment,David,Male,644,A.I. Artificial Intelligence
1131,21593,Jason Biggs,Jim Levenstein,Male,2770,American Pie 2
1132,52049,Jay Chandrasekhar,Thorny,Male,39939,Super Troopers
1133,12640,David Duchovny,Dr. Ira Kane,Male,9397,Evolution
1134,1772,Anna Faris,Cindy Campbell,Female,4248,Scary Movie 2
1135,12052,Gwyneth Paltrow,Rosemary Shanahan,Female,9889,Shallow Hal
1136,57674,Alexa PenaVega,Carmen Cortez,Female,10054,Spy Kids
1137,10205,Sigourney Weaver,Max Conners,Female,10833,Heartbreakers
1138,13240,Mark Wahlberg,Leo Davidson,Male,869,Planet of the Apes
1139,16971,Maribel Verdú,Luisa Cortés,Female,1391,Y Tu Mamá También
1140,63442,Cha Tae-hyun,Kyun-woo,Male,11178,My Sassy Girl
1141,17882,Isabelle Huppert,Erika Kohut,Female,1791,The Piano Teacher
1142,500,Tom Cruise,David Aames,Male,1903,Vanilla Sky
1143,1003,Jean Reno,Hubert Fiorentini,Male,2110,Wasabi
1144,78029,Martin Lawrence,Jamal Walker / Skywalker,Male,11469,Black Knight
1145,55636,Donald Sutherland,Dr. Cid (voice),Male,2114,Final Fantasy: The Spirits Within
1147,60950,David Spade,Joe Dirt,Male,10956,Joe Dirt
1148,1810,Heath Ledger,Sir William Thatcher / Sir Ulrich von Lichtenstein of Gelderland,Male,9476,A Knight's Tale
1149,880,Ben Affleck,Capt. Rafe McCawley,Male,676,Pearl Harbor
1150,5292,Denzel Washington,Alonzo Harris,Male,2034,Training Day
1151,67830,Veronica Taylor,Ash Ketchum (voice),Female,12600,Pokémon 4Ever: Celebi - Voice of the Forest
1153,1229,Jeff Bridges,Dr. Mark Powell,Male,167,K-PAX
1154,51214,Brad Renfro,Marty Puccio,Male,9517,Bully
1155,4135,Robert Redford,Nathan D. Muir,Male,1535,Spy Game
1156,776,Eddie Murphy,Dr. John Dolittle,Male,10808,Dr. Dolittle 2
1157,51493,Châu Belle Dinh,Baseball,Male,6935,Yamakasi
1158,85,Johnny Depp,George Jung,Male,4133,Blow
1159,6886,Christina Ricci,Elizabeth Wurtzel,Female,16229,Prozac Nation
1160,16927,Gérard Depardieu,Vidocq,Male,9597,Vidocq
1161,287,Brad Pitt,Jerry Welbach,Male,6073,The Mexican
1163,887,Owen Wilson,Lt. Chris Burnett,Male,8007,Behind Enemy Lines
1164,879,Billy Bob Thornton,Hank Grotowski,Male,1365,Monster's Ball
1165,9642,Jude Law,Vassili Zaitsev,Male,853,Enemy at the Gates
1166,17328,Rufus Sewell,Angus,Male,37254,Mermaid Chronicles Part 1: She Creature
1167,78076,Wayne Allwine,Mickey Mouse,Male,21448,Mickey's Magical Christmas: Snowed in at the House of Mouse
1168,380,Robert De Niro,Nick Wells,Male,11371,The Score
1169,57147,Paul Hogan,Michael J. 'Crocodile' Dundee,Male,9290,Crocodile Dundee in Los Angeles
1170,62596,Kane Hodder,Jason Voorhees / Uber-Jason,Male,11470,Jason X
1171,2140,Monica Potter,Amanda Pierce,Female,24940,Head Over Heels
1172,205,Kirsten Dunst,Kelly Woods,Female,10050,Get Over It
1173,17093,Eduardo Noriega,Jacinto,Male,1433,The Devil's Backbone
1174,3392,Michael Douglas,Nathan R. Conrad,Male,12103,Don't Say a Word
1175,62,Bruce Willis,Joshep Blake,Male,3172,Bandits
1176,85,Johnny Depp,Inspector Frederick Abberline,Male,768,From Hell
1177,35742,Shah Rukh Khan,Rahul Y. Raichand,Male,10757,Kabhi Khushi Kabhie Gham
1178,57395,Natasha Henstridge,Lt. Melanie Ballard,Female,10016,Ghosts of Mars
1179,5344,Meg Ryan,Kate McKay,Female,11232,Kate & Leopold
1180,158165,Rickey D'Shon Collins,,Male,19405,Recess: School's Out
1181,8436,Miranda Richardson,Queen Elspeth,Female,32593,Snow White: The Fairest of Them All
1182,44052,John Ingle,Narrator / Cera's Dad,Male,25587,The Land Before Time VIII: The Big Freeze
1183,2632,Chris Rock,Osmosis Jones (voice),Male,12610,Osmosis Jones
1184,1336,Jet Li,Liu Jian,Male,2140,Kiss of the Dragon
1185,39641,Zachi Noy,Yehuda,Male,44300,Lemon Popsicle 9: The Party Goes On
1186,21593,Jason Biggs,Darren Silverman,Male,10878,Saving Silverman
1187,2231,Samuel L. Jackson,Elmo McElroy,Male,1613,The 51st State
1188,6856,Kurt Russell,Michael Zane,Male,12138,3000 Miles to Graceland
1189,96472,Hayato Ichihara,Yûichi Hasumi,Male,16664,All About Lily Chou-Chou
1190,193,Gene Hackman,Royal Tenenbaum,Male,9428,The Royal Tenenbaums
1191,80108,Satoshi Tsumabuki,Suzuki,Male,30839,Waterboys
1192,54620,Branko Đurić,Ciki,Male,8342,No Man's Land
1193,3035,Jerry O'Connell,Michael Delaney jack,Male,10646,Tomcats
1194,3036,John Cusack,Jonathan Trager,Male,9778,Serendipity
1195,5384,Method Man,Silas P. Silas,Male,8386,How High
1196,879,Billy Bob Thornton,Ed Crane,Male,10778,The Man Who Wasn't There
1197,4252,Tony Shalhoub,Arthur Kriticos,Male,9378,Thir13en Ghosts
1198,10980,Daniel Radcliffe,Harry Potter,Male,672,Harry Potter and the Chamber of Secrets
1199,12835,Vin Diesel,Xander Cage,Male,7451,xXx
1200,109,Elijah Wood,Frodo Baggins,Male,121,The Lord of the Rings: The Two Towers
1201,2176,Tommy Lee Jones,"Kevin Brown, Agent Kay",Male,608,Men in Black II
1202,2219,Tobey Maguire,Peter Parker / Spider-Man,Male,557,Spider-Man
1203,15757,Ray Romano,Manny (voice),Male,425,Ice Age
1204,18918,Dwayne Johnson,Mathayus,Male,9334,The Scorpion King
1205,500,Tom Cruise,Chief John Anderton,Male,180,Minority Report
1206,66193,Chris Sanders,'Stitch' (voice),Male,11544,Lilo & Stitch
1207,10814,Wesley Snipes,Monroe Hutchen,Male,15070,Undisputed
1208,3999,Tom Hulce,Quasimodo (voice),Male,12448,The Hunchback of Notre Dame II
1209,517,Pierce Brosnan,James Bond,Male,36669,Die Another Day
1210,1892,Matt Damon,Jason Bourne,Male,2501,The Bourne Identity
1211,1892,Matt Damon,Spirit (voice),Male,9023,Spirit: Stallion of the Cimarron
1212,1336,Jet Li,Nameless,Male,79,Hero
1213,24045,Joseph Gordon-Levitt,Jim Hawkins (voice),Male,9016,Treasure Planet
1214,28782,Monica Bellucci,Alex,Female,979,Irreversible
1215,16927,Gérard Depardieu,Obélix,Male,2899,Asterix & Obelix: Mission Cleopatra
1216,3061,Ewan McGregor,Obi Wan Kenobi,Male,1894,Star Wars: Episode II - Attack of the Clones
1217,976,Jason Statham,Frank Martin,Male,4108,The Transporter
1218,67711,French Stewart,Marv Merchants,Male,12536,Home Alone 4
1219,107358,Harriet Owen,Jane / Young Wendy (Voice),Female,16690,Return to Never Land
1220,3490,Adrien Brody,Wladyslaw Szpilman,Male,423,The Pianist
1221,42722,Michael T. Weiss,Tarzan (voice),Male,13683,Tarzan & Jane
1222,3894,Christian Bale,Quinn Abercromby,Male,6278,Reign of Fire
1223,81667,Jennifer Hale,Cinderella (voice),Female,14128,Cinderella II: Dreams Come True
1224,8767,Jim Caviezel,Edmond Dantes,Male,11362,The Count of Monte Cristo
1225,60949,Rob Schneider,Clive Maxtone/Jessica Spencer,Male,11852,The Hot Chick
1226,10859,Ryan Reynolds,Van Wilder,Male,11452,National Lampoon's Van Wilder
1227,3894,Christian Bale,John Preston,Male,7299,Equilibrium
1228,13548,James Spader,E. Edward Grey,Male,11013,Secretary
1229,12073,Mike Myers,Austin Powers / Dr. Evil / Goldmember / Fat Bastard,Male,818,Austin Powers in Goldmember
1230,6856,Kurt Russell,Eldon Perry,Male,4911,Dark Blue
1231,325,Eminem,"Jimmy B. ""Rabbit"" Smith",Male,65,8 Mile
1232,6193,Leonardo DiCaprio,Frank Abagnale Jr.,Male,640,Catch Me If You Can
1233,6193,Leonardo DiCaprio,Amsterdam Vallon,Male,3131,Gangs of New York
1234,33260,Freddie Prinze Jr.,Fred Jones,Male,9637,Scooby-Doo
1235,25246,Andy Lau,Inspector Lau Kin Ming,Male,10775,Infernal Affairs
1236,72466,Colin Farrell,Stu Shepard,Male,1817,Phone Booth
1237,1205,Richard Gere,Ed Sumner,Male,2251,Unfaithful
1238,8595,Alexandre Rodrigues,Buscapé,Male,598,City of God
1239,87540,Im Chang-Jung,Eun-shik,Male,16318,Sex Is Zero
1240,34521,Maurice LaMarche,Balto (voice),Male,25913,Balto II: Wolf Quest
1241,3,Harrison Ford,Alexei Vostrikov,Male,8665,K-19: The Widowmaker
1242,6730,Sacha Baron Cohen,"Alistair Leslie ""Ali G"" Graham / Borat Sagdiyev",Male,9298,Ali G Indahouse
1243,2037,Cillian Murphy,Jim,Male,170,28 Days Later
1244,21911,Shu Qi,Ai Lin,Female,15136,So Close
1245,1158,Al Pacino,Will Dormer,Male,320,Insomnia
1246,3131,Antonio Banderas,Gregorio Cortez,Male,9488,Spy Kids 2: The Island of Lost Dreams
1247,1038,Jodie Foster,Meg Altman,Female,4547,Panic Room
1248,529,Guy Pearce,Alexander Hartdegen,Male,2135,The Time Machine
1249,27391,Anna Galiena,Livia Mazzoni,Female,30301,Black Angel
1250,15234,David Arquette,Chris McCormick,Male,8869,Eight Legged Freaks
1251,5937,Kari Matchett,Kate Filmore,Female,437,Cube 2: Hypercube
1252,10814,Wesley Snipes,Blade,Male,36586,Blade II
1253,19292,Adam Sandler,Longfellow Deeds,Male,2022,Mr. Deeds
1254,69122,Heather Graham,Alice,Female,14365,Killing Me Softly
1255,235332,Miyoko Shoji,"Chiyoko Fujiwara (age 70, voice)",Male,33320,Millennium Actress
1256,1922,Catherine Zeta-Jones,Velma Kelly,Female,1574,Chicago
1257,18277,Sandra Bullock,Lucy Kelson,Female,2642,Two Weeks Notice
1258,2461,Mel Gibson,Lt. Col. Hal Moore,Male,10590,We Were Soldiers
1259,9656,Johnny Knoxville,Himself,Male,9012,Jackass: The Movie
1260,380,Robert De Niro,Paul Vitti,Male,9932,Analyze That
1261,44052,John Ingle,Narrator,Male,25556,The Land Before Time IX: Journey to the Big Water
1262,77667,Oksana Akinshina,Lilja,Female,12093,Lilya 4-ever
1263,521,Michael J. Fox,Stuart Little (voice),Male,10996,Stuart Little 2
1264,2405,Audrey Tautou,Angélique,Female,12112,He Loves Me... He Loves Me Not
1265,819,Edward Norton,Monty Brogan,Male,1429,25th Hour
1266,10822,Stephen Dorff,Detective Mike Reilly,Male,9544,FearDotCom
1267,2963,Nicolas Cage,Sergeant Joe Enders,Male,12100,Windtalkers
1268,6941,Cameron Diaz,Christina Walters,Female,11812,The Sweetest Thing
1269,8944,Jamie Lee Curtis,Laurie Strode,Female,11442,Halloween: Resurrection
1270,3136,Salma Hayek,Frida Kahlo,Female,1360,Frida
1271,78076,Wayne Allwine,Mickey Mouse (voice),Male,22643,Mickey's House of Villains
1272,74358,Kelly Sheridan,Barbie / Rapunzel,Female,15015,Barbie as Rapunzel
1273,35742,Shah Rukh Khan,Devdas Mukherjee,Male,15917,Devdas
1274,2461,Mel Gibson,Rev. Graham Hess,Male,2675,Signs
1275,63,Milla Jovovich,Alice,Female,1576,Resident Evil
1276,67318,Megumi Okina,Rika Nishina,Female,11838,Ju-on: The Grudge
1277,34982,Jeff Bennett,Tom (Voice),Male,14787,Tom and Jerry: The Magic Ring
1278,18897,Jackie Chan,Jimmy Tong,Male,10771,The Tuxedo
1279,51391,Frankie Muniz,Jason Shepherd,Male,11870,Big Fat Liar
1280,231610,Parminder Nagra,Jesminder 'Jess' Kaur Bhamra,Female,455,Bend It Like Beckham
