,genre,movie id,title
245,Thriller,10173,Marked for Death
246,Thriller,154566,Wheels of Terror
247,Horror,154566,Wheels of Terror
248,Comedy,10169,Men at Work
249,Crime,10169,Men at Work
250,Romance,9356,Look Who's Talking Too
251,Comedy,9356,Look Who's Talking Too
252,Comedy,31923,"Welcome Home, Roxy Carmichael"
253,Drama,31923,"Welcome Home, Roxy Carmichael"
254,Family,44283,Happily Ever After
255,Animation,44283,Happily Ever After
256,Comedy,16094,House Party
257,Drama,16094,House Party
258,Drama,1662,State of Grace
259,Action,1662,State of Grace
260,Thriller,1662,State of Grace
261,Crime,1662,State of Grace
262,Action,28761,White Hunter Black Heart
263,Adventure,28761,White Hunter Black Heart
264,Drama,28761,White Hunter Black Heart
265,Horror,27767,Slumber Party Massacre III
266,Comedy,27767,Slumber Party Massacre III
267,Adventure,24016,The Sheltering Sky
268,Drama,24016,The Sheltering Sky
269,Romance,24016,The Sheltering Sky
270,Comedy,10168,The Freshman
271,Crime,10168,The Freshman
272,Romance,10020,Beauty and the Beast
273,Family,10020,Beauty and the Beast
274,Animation,10020,Beauty and the Beast
275,Fantasy,10020,Beauty and the Beast
276,Music,10020,Beauty and the Beast
277,Action,280,Terminator 2: Judgment Day
278,Thriller,280,Terminator 2: Judgment Day
279,Science Fiction,280,Terminator 2: Judgment Day
280,Horror,2907,The Addams Family
281,Comedy,2907,The Addams Family
282,Fantasy,2907,The Addams Family
283,Thriller,11187,Child's Play 3
284,Horror,11187,Child's Play 3
285,Action,11187,Child's Play 3
286,Adventure,8367,Robin Hood: Prince of Thieves
287,Action,10975,Armour of God II: Operation Condor
288,Adventure,10975,Armour of God II: Operation Condor
289,Crime,10975,Armour of God II: Operation Condor
290,Thriller,10975,Armour of God II: Operation Condor
291,Adventure,13888,Return to the Blue Lagoon
292,Drama,13888,Return to the Blue Lagoon
293,Action,9319,The Last Boy Scout
294,Thriller,9319,The Last Boy Scout
295,Action,10618,Once Upon a Time in China II
296,Comedy,10618,Once Upon a Time in China II
297,Action,9595,Hot Shots!
298,Comedy,9595,Hot Shots!
299,War,9595,Hot Shots!
300,Drama,1541,Thelma & Louise
301,Thriller,1541,Thelma & Louise
302,Crime,1541,Thelma & Louise
303,Adventure,1541,Thelma & Louise
304,Drama,9585,Not Without My Daughter
305,Thriller,9585,Not Without My Daughter
306,Action,24752,Dragon Ball Z: Cooler's Revenge
307,Animation,24752,Dragon Ball Z: Cooler's Revenge
308,Adventure,24752,Dragon Ball Z: Cooler's Revenge
309,Comedy,28597,Problem Child 2
310,Horror,11284,Freddy's Dead: The Final Nightmare
311,Thriller,11284,Freddy's Dead: The Final Nightmare
312,Comedy,11284,Freddy's Dead: The Final Nightmare
313,Action,1089,Point Break
314,Thriller,1089,Point Break
315,Crime,1089,Point Break
316,Drama,1633,Fried Green Tomatoes
317,Comedy,1633,Fried Green Tomatoes
318,Drama,17474,The Man in the Moon
319,Family,17474,The Man in the Moon
320,Romance,17474,The Man in the Moon
321,Action,12227,White Fang
322,Adventure,12227,White Fang
323,Drama,12227,White Fang
324,Family,12227,White Fang
325,Comedy,15413,Don't Tell Mom the Babysitter's Dead
326,Family,15413,Don't Tell Mom the Babysitter's Dead
327,Comedy,37137,The Naked Gun 2½: The Smell of Fear
328,Crime,37137,The Naked Gun 2½: The Smell of Fear
329,Adventure,10380,An American Tail: Fievel Goes West
330,Animation,10380,An American Tail: Fievel Goes West
331,Family,10380,An American Tail: Fievel Goes West
332,Drama,16270,Career Opportunities
333,Comedy,16270,Career Opportunities
334,Romance,16270,Career Opportunities
335,Action,39102,Dragon Ball Z: Lord Slug
336,Animation,39102,Dragon Ball Z: Lord Slug
337,Adventure,39102,Dragon Ball Z: Lord Slug
338,Action,10617,Once Upon a Time in China
339,Drama,10617,Once Upon a Time in China
340,Comedy,892,Delicatessen
341,Science Fiction,892,Delicatessen
342,Fantasy,892,Delicatessen
343,Animation,35648,Roujin Z
344,Science Fiction,35648,Roujin Z
345,Comedy,35648,Roujin Z
346,Crime,15804,A Brighter Summer Day
347,Drama,15804,A Brighter Summer Day
348,Romance,15804,A Brighter Summer Day
349,Comedy,11821,Doc Hollywood
350,Romance,11821,Doc Hollywood
351,Action,47423,Once a Thief
352,Comedy,47423,Once a Thief
353,Thriller,47423,Once a Thief
354,Crime,47423,Once a Thief
355,Comedy,8222,High Heels
356,Drama,8222,High Heels
357,Romance,8222,High Heels
358,Action,13154,Showdown in Little Tokyo
359,Thriller,13154,Showdown in Little Tokyo
360,Adventure,879,Hook
361,Fantasy,879,Hook
362,Comedy,879,Hook
363,Family,879,Hook
364,Comedy,274790,Queen of the Underworld
365,Action,274790,Queen of the Underworld
366,Drama,274790,Queen of the Underworld
367,Crime,274790,Queen of the Underworld
368,History,274790,Queen of the Underworld
369,Action,9292,Hudson Hawk
370,Adventure,9292,Hudson Hawk
371,Comedy,9292,Hudson Hawk
372,TV Movie,13350,Scooby-Doo and the Ghoul School
373,Animation,13350,Scooby-Doo and the Ghoul School
374,Family,13350,Scooby-Doo and the Ghoul School
375,Comedy,13350,Scooby-Doo and the Ghoul School
376,Fantasy,13350,Scooby-Doo and the Ghoul School
377,Drama,9079,Dying Young
378,Romance,9079,Dying Young
379,Comedy,38251,Mediterraneo
380,Romance,38251,Mediterraneo
381,War,38251,Mediterraneo
382,Action,9546,Ricochet
383,Crime,9546,Ricochet
384,Thriller,9546,Ricochet
385,Comedy,290,Barton Fink
386,Drama,290,Barton Fink
387,Drama,468,My Own Private Idaho
388,Adventure,468,My Own Private Idaho
389,Crime,41782,Lovers
390,Drama,41782,Lovers
391,Romance,41782,Lovers
392,Horror,28859,Dolly Dearest
393,Fantasy,20096,The Butcher's Wife
394,Comedy,20096,The Butcher's Wife
395,Science Fiction,20096,The Butcher's Wife
396,Romance,20096,The Butcher's Wife
397,Crime,26850,Under Suspicion
398,Drama,26850,Under Suspicion
399,Thriller,26850,Under Suspicion
400,Action,8010,Highlander 2: The Quickening
401,Fantasy,8010,Highlander 2: The Quickening
402,Science Fiction,8010,Highlander 2: The Quickening
403,Science Fiction,1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze
404,Adventure,1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze
405,Action,1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze
406,Comedy,1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze
407,Family,1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze
408,Drama,27769,Sometimes They Come Back
409,Horror,27769,Sometimes They Come Back
410,Thriller,27769,Sometimes They Come Back
411,Comedy,4032,My Girl
412,Drama,4032,My Girl
413,Action,2453,Harley Davidson and the Marlboro Man
414,Thriller,2453,Harley Davidson and the Marlboro Man
415,Action,1406,City Slickers
416,Adventure,1406,City Slickers
417,Comedy,1406,City Slickers
418,Drama,1406,City Slickers
419,Western,1406,City Slickers
420,Action,24993,Kickboxer 2:  The Road Back
421,Adventure,24993,Kickboxer 2:  The Road Back
422,Comedy,13122,The People Under the Stairs
423,Drama,13122,The People Under the Stairs
424,Horror,13122,The People Under the Stairs
425,Mystery,13122,The People Under the Stairs
426,Thriller,13122,The People Under the Stairs
427,Drama,10537,The Doors
428,Music,10537,The Doors
429,Thriller,9594,Double Impact
430,Action,9594,Double Impact
431,Crime,9594,Double Impact
432,Drama,9594,Double Impact
433,Thriller,11498,Dead Again
434,Romance,11498,Dead Again
435,Action,11890,Oscar
436,Comedy,11890,Oscar
437,Thriller,11890,Oscar
438,Family,11890,Oscar
439,Mystery,11890,Oscar
440,Comedy,20978,My Father the Hero
441,Drama,20978,My Father the Hero
442,Action,31633,The Marrying Man
443,Comedy,31633,The Marrying Man
444,Romance,31633,The Marrying Man
445,Thriller,31633,The Marrying Man
446,Drama,31633,The Marrying Man
447,Romance,11364,Regarding Henry
448,Drama,11364,Regarding Henry
449,Action,36679,Godzilla vs. King Ghidorah
450,Adventure,36679,Godzilla vs. King Ghidorah
451,Science Fiction,36679,Godzilla vs. King Ghidorah
452,Drama,36679,Godzilla vs. King Ghidorah
453,Fantasy,36679,Godzilla vs. King Ghidorah
454,Horror,36679,Godzilla vs. King Ghidorah
455,Animation,48626,Urotsukidōji II: Legend of the Demon Womb
456,Fantasy,48626,Urotsukidōji II: Legend of the Demon Womb
457,Horror,48626,Urotsukidōji II: Legend of the Demon Womb
458,Crime,1598,Cape Fear
459,Thriller,1598,Cape Fear
460,Drama,1598,Cape Fear
461,Action,10750,Toy Soldiers
462,Adventure,10750,Toy Soldiers
463,Thriller,10750,Toy Soldiers
464,Comedy,16096,House Party 2
465,Action,10969,Knight Rider 2000
466,Science Fiction,10969,Knight Rider 2000
467,Drama,1600,The Double Life of Veronique
468,Thriller,1600,The Double Life of Veronique
469,Comedy,11894,Curly Sue
470,Drama,11894,Curly Sue
471,Family,11894,Curly Sue
472,Romance,11894,Curly Sue
473,Comedy,20421,Rock-A-Doodle
474,Family,20421,Rock-A-Doodle
475,Animation,20421,Rock-A-Doodle
476,Fantasy,20421,Rock-A-Doodle
477,Music,20421,Rock-A-Doodle
478,Animation,41097,The Seventh Brother
479,Family,41097,The Seventh Brother
480,Drama,820,JFK
481,Thriller,820,JFK
482,History,820,JFK
483,Crime,29811,Thalapathi
484,Action,29811,Thalapathi
485,Drama,29811,Thalapathi
486,Action,10249,The Rocketeer
487,Adventure,10249,The Rocketeer
488,Science Fiction,10249,The Rocketeer
489,Family,10249,The Rocketeer
490,Comedy,10276,What About Bob?
491,Action,2924,Backdraft
492,Crime,2924,Backdraft
493,Drama,2924,Backdraft
494,Mystery,2924,Backdraft
495,Thriller,2924,Backdraft
496,Comedy,11846,Father of the Bride
497,Romance,11846,Father of the Bride
498,Comedy,12702,Critters 3
499,Horror,12702,Critters 3
500,Science Fiction,12702,Critters 3
501,Crime,10337,Bugsy
502,Drama,10337,Bugsy
503,Mystery,10337,Bugsy
504,Comedy,20704,Necessary Roughness
505,Drama,10333,The Prince of Tides
506,Romance,10333,The Prince of Tides
507,Drama,7442,Sleeping with the Enemy
508,Crime,7442,Sleeping with the Enemy
509,Thriller,7442,Sleeping with the Enemy
510,Action,14362,Out for Justice
